日期,时间,发电类型,发电出力值,负荷率,受阻率,厂用率
20231029,10:30,火电燃煤,8107.9595,0.0,0.0,12.0372
20231029,10:30,光伏,3120.7263,0.0,0.0,0.5836
20231029,10:30,风电,1497.0745,0.0,0.0,-1.1646
20231029,10:30,水电有功,177.6895,0.0,0.0,-0.1997
20231029,10:30,发电有功,14279.3193,0.0,0.0,0.0
20231029,10:45,水电有功,177.6202,0.0,0.0,1.9294
20231029,10:45,光伏,3189.8767,0.0,0.0,0.5545
20231029,10:45,火电燃煤,8090.8042,0.0,0.0,12.1021
20231029,10:45,火电生物质,1159.4935,0.0,0.0,0.0
20231029,10:45,发电有功,14347.2852,0.0,0.0,0.0
20231029,10:45,风电,1522.5129,0.0,0.0,-1.2793
20231029,11:00,火电生物质,1146.4565,0.0,0.0,0.0
20231029,11:00,火电燃煤,8063.3501,0.0,0.0,11.9983
20231029,11:00,光伏,3237.9319,0.0,0.0,0.5777
20231029,11:00,发电有功,14357.0332,0.0,0.0,0.0
20231029,11:00,水电有功,177.7235,0.0,0.0,-0.5286
20231029,11:00,风电,1533.4174,0.0,0.0,-0.6153
20231029,11:15,光伏,3214.6531,0.0,0.0,0.6044
20231029,11:15,火电燃煤,8121.5625,0.0,0.0,11.7182
20231029,11:15,发电有功,14395.8145,0.0,0.0,0.0
20231029,11:15,火电生物质,1155.0034,0.0,0.0,0.0
20231029,11:15,风电,1537.9207,0.0,0.0,-0.4636
20231029,11:15,水电有功,178.2119,0.0,0.0,1.7719
20231029,11:30,光伏,3207.0767,0.0,0.0,0.5473
20231029,11:30,风电,1536.1879,0.0,0.0,-0.5247
20231029,11:30,火电生物质,1162.37,0.0,0.0,0.0
20231029,11:30,水电有功,178.0949,0.0,0.0,1.8744
20231029,11:30,发电有功,14294.6455,0.0,0.0,0.0
20231029,11:30,火电燃煤,8021.5024,0.0,0.0,11.9748
20231029,11:45,风电,1588.5658,0.0,0.0,-1.1549
20231029,11:45,光伏,3172.9458,0.0,0.0,0.5742
20231029,11:45,火电燃煤,7981.5894,0.0,0.0,12.0484
20231029,11:45,发电有功,14295.8691,0.0,0.0,0.0
20231029,11:45,水电有功,178.3719,0.0,0.0,1.9205
20231029,11:45,火电生物质,1174.3489,0.0,0.0,0.0
20231029,12:00,水电有功,178.6603,0.0,0.0,2.2361
20231029,12:00,光伏,3108.9504,0.0,0.0,0.5362
20231029,12:00,风电,1623.37,0.0,0.0,-0.244
20231029,12:00,火电燃煤,7622.8662,0.0,0.0,12.4747
20231029,12:00,发电有功,13884.8438,0.0,0.0,0.0
20231029,12:00,火电生物质,1174.999,0.0,0.0,0.0
20231029,12:15,火电燃煤,7460.7603,0.0,0.0,12.693
20231029,12:15,火电生物质,1180.8098,0.0,0.0,0.0
20231029,12:15,水电有功,178.4338,0.0,0.0,1.4417
20231029,12:15,光伏,3051.5823,0.0,0.0,0.5602
20231029,12:15,发电有功,13740.8223,0.0,0.0,0.0
20231029,12:15,风电,1705.2421,0.0,0.0,0.1616
20231029,12:30,光伏,2911.2852,0.0,0.0,0.5439
20231029,12:30,火电燃煤,7505.4727,0.0,0.0,12.7114
20231029,12:30,发电有功,13722.5859,0.0,0.0,0.0
20231029,12:30,风电,1775.6276,0.0,0.0,0.1958
20231029,12:30,水电有功,178.1698,0.0,0.0,1.9854
20231029,12:30,火电生物质,1185.2568,0.0,0.0,0.0
20231029,12:45,光伏,2861.4966,0.0,0.0,0.5223
20231029,12:45,水电有功,177.4993,0.0,0.0,1.5543
20231029,12:45,风电,1824.5527,0.0,0.0,0.0659
20231029,12:45,发电有功,13692.6816,0.0,0.0,0.0
20231029,12:45,火电生物质,1173.9365,0.0,0.0,0.0
20231029,12:45,火电燃煤,7491.0669,0.0,0.0,12.7044
20231029,13:00,风电,1925.4324,0.0,0.0,-0.3288
20231029,13:00,火电生物质,1175.9468,0.0,0.0,0.0
20231029,13:00,发电有功,13648.5137,0.0,0.0,0.0
20231029,13:00,光伏,2713.1616,0.0,0.0,0.5363
20231029,13:00,水电有功,176.0313,0.0,0.0,-0.443
20231029,13:00,火电燃煤,7483.2148,0.0,0.0,12.6192
20231029,13:15,发电有功,13443.3027,0.0,0.0,0.0
20231029,13:15,火电燃煤,7467.7651,0.0,0.0,12.7442
20231029,13:15,光伏,2509.6973,0.0,0.0,0.6031
20231029,13:15,水电有功,176.1675,0.0,0.0,2.2483
20231029,13:15,风电,1940.6729,0.0,0.0,-0.0318
20231029,13:15,火电生物质,1171.6409,0.0,0.0,0.0
20231029,13:30,发电有功,13638.8154,0.0,0.0,0.0
20231029,13:30,水电有功,176.1477,0.0,0.0,2.0303
20231029,13:30,火电燃煤,7764.7974,0.0,0.0,12.5269
20231029,13:30,火电生物质,1161.858,0.0,0.0,0.0
20231029,13:30,风电,2016.4525,0.0,0.0,-0.0154
20231029,13:30,光伏,2326.8787,0.0,0.0,0.5773
20231029,13:45,发电有功,13695.4473,0.0,0.0,0.0
20231029,13:45,火电燃煤,8017.6689,0.0,0.0,12.276
20231029,13:45,水电有功,175.9677,0.0,0.0,1.8604
20231029,13:45,风电,2040.9805,0.0,0.0,-0.1067
20231029,13:45,火电生物质,1158.4976,0.0,0.0,0.0
20231029,13:45,光伏,2105.7756,0.0,0.0,0.6482
20231029,14:00,风电,2102.4893,0.0,0.0,0.3123
20231029,14:00,火电燃煤,8101.0396,0.0,0.0,12.2143
20231029,14:00,光伏,1856.537,0.0,0.0,0.8379
20231029,14:00,发电有功,13586.0645,0.0,0.0,0.0
20231029,14:00,水电有功,175.8997,0.0,0.0,0.0432
20231029,14:00,火电生物质,1151.667,0.0,0.0,0.0
20231029,14:15,发电有功,13899.5518,0.0,0.0,0.0
20231029,14:15,火电燃煤,8631.4111,0.0,0.0,11.5379
20231029,14:15,风电,2090.9766,0.0,0.0,-0.1051
20231029,14:15,水电有功,203.6149,0.0,0.0,2.9037
20231029,14:15,火电生物质,1163.3022,0.0,0.0,0.0
20231029,14:15,光伏,1598.1934,0.0,0.0,1.2217
20231029,14:30,光伏,1347.1998,0.0,0.0,1.7209
20231029,14:30,发电有功,14051.4668,0.0,0.0,0.0
20231029,14:30,风电,2109.6584,0.0,0.0,-0.0761
20231029,14:30,火电燃煤,8963.1973,0.0,0.0,11.387
20231029,14:30,水电有功,257.8313,0.0,0.0,1.9129
20231029,14:30,火电生物质,1166.3776,0.0,0.0,0.0
20231029,14:45,风电,2073.2349,0.0,0.0,-0.1584
20231029,14:45,水电有功,278.3271,0.0,0.0,2.0266
20231029,14:45,火电燃煤,9259.8779,0.0,0.0,11.2907
20231029,14:45,发电有功,14071.2686,0.0,0.0,0.0
20231029,14:45,光伏,1096.7683,0.0,0.0,2.3726
20231029,14:45,火电生物质,1164.5939,0.0,0.0,0.0
20231029,15:00,发电有功,14007.8457,0.0,0.0,0.0
20231029,15:00,火电燃煤,9463.0156,0.0,0.0,11.1499
20231029,15:00,光伏,842.1544,0.0,0.0,3.1428
20231029,15:00,火电生物质,1169.9716,0.0,0.0,0.0
20231029,15:00,水电有功,286.1504,0.0,0.0,1.5089
20231029,15:00,风电,2055.1973,0.0,0.0,-0.47
20231029,15:15,水电有功,287.7616,0.0,0.0,1.3159
20231029,15:15,风电,2122.1357,0.0,0.0,-1.3212
20231029,15:15,火电生物质,1191.4255,0.0,0.0,0.0
20231029,15:15,光伏,633.0631,0.0,0.0,4.6702
20231029,15:15,火电燃煤,9688.6689,0.0,0.0,10.8377
20231029,15:15,发电有功,14122.5029,0.0,0.0,0.0
20231029,15:30,风电,2199.8145,0.0,0.0,-1.8958
20231029,15:30,光伏,435.0834,0.0,0.0,7.5483
20231029,15:30,火电燃煤,9481.9072,0.0,0.0,11.05
20231029,15:30,发电有功,13757.0615,0.0,0.0,0.0
20231029,15:30,水电有功,286.9704,0.0,0.0,0.5832
20231029,15:30,火电生物质,1164.8433,0.0,0.0,0.0
20231029,15:45,火电燃煤,9851.8545,0.0,0.0,11.0269
20231029,15:45,火电生物质,1195.2466,0.0,0.0,0.0
20231029,15:45,风电,2316.7744,0.0,0.0,-2.8149
20231029,15:45,光伏,273.9864,0.0,0.0,13.0375
20231029,15:45,水电有功,288.9146,0.0,0.0,1.7345
20231029,15:45,发电有功,14109.1289,0.0,0.0,0.0
20231029,16:00,光伏,155.5616,0.0,0.0,26.1955
20231029,16:00,火电燃煤,10282.541,0.0,0.0,10.686
20231029,16:00,水电有功,284.7631,0.0,0.0,0.5569
20231029,16:00,风电,2478.6729,0.0,0.0,-3.1412
20231029,16:00,火电生物质,1171.0294,0.0,0.0,0.0
20231029,16:00,发电有功,14560.9189,0.0,0.0,0.0
20231029,16:15,光伏,73.2835,0.0,0.0,49.2331
20231029,16:15,水电有功,289.578,0.0,0.0,3.5076
20231029,16:15,火电燃煤,10153.8887,0.0,0.0,10.6074
20231029,16:15,火电生物质,1141.9657,0.0,0.0,0.0
20231029,16:15,风电,2659.9617,0.0,0.0,-3.5399
20231029,16:15,发电有功,14511.041,0.0,0.0,0.0
20231029,16:30,光伏,32.192,0.0,0.0,0.0
20231029,16:30,水电有功,402.9833,0.0,0.0,0.9442
20231029,16:30,发电有功,14662.252,0.0,0.0,0.0
20231029,16:30,火电燃煤,9994.4424,0.0,0.0,10.8427
20231029,16:30,火电生物质,1157.7125,0.0,0.0,0.0
20231029,16:30,风电,2868.6135,0.0,0.0,-4.8009
20231029,16:45,水电有功,402.8433,0.0,0.0,0.9835
20231029,16:45,光伏,28.1577,0.0,0.0,0.0
20231029,16:45,火电生物质,1161.459,0.0,0.0,0.0
20231029,16:45,火电燃煤,9960.9463,0.0,0.0,10.8773
20231029,16:45,风电,3083.27,0.0,0.0,-4.6802
20231029,16:45,发电有功,14833.1787,0.0,0.0,0.0
20231029,17:00,光伏,28.7359,0.0,0.0,0.0
20231029,17:00,火电生物质,1185.3405,0.0,0.0,0.0
20231029,17:00,风电,3265.8372,0.0,0.0,-3.964
20231029,17:00,水电有功,403.0371,0.0,0.0,1.1833
20231029,17:00,发电有功,14874.373,0.0,0.0,0.0
20231029,17:00,火电燃煤,9786.0869,0.0,0.0,10.9984
20231029,17:15,水电有功,363.1519,0.0,0.0,1.4396
20231029,17:15,发电有功,14845.7285,0.0,0.0,0.0
20231029,17:15,火电生物质,1188.5648,0.0,0.0,0.0
20231029,17:15,风电,3323.5195,0.0,0.0,-4.3833
20231029,17:15,火电燃煤,9732.4678,0.0,0.0,11.0409
20231029,17:15,光伏,28.9734,0.0,0.0,0.0
20231029,17:30,光伏,28.948,0.0,0.0,0.0
20231029,17:30,风电,3377.6777,0.0,0.0,-4.6693
20231029,17:30,火电生物质,1171.6868,0.0,0.0,0.0
20231029,17:30,发电有功,14604.5166,0.0,0.0,0.0
20231029,17:30,火电燃煤,9459.8262,0.0,0.0,11.2877
20231029,17:30,水电有功,361.7339,0.0,0.0,1.3718
20231029,17:45,发电有功,14438.8574,0.0,0.0,0.0
20231029,17:45,风电,3413.1736,0.0,0.0,-5.0997
20231029,17:45,火电生物质,1194.5699,0.0,0.0,0.0
20231029,17:45,光伏,29.9674,0.0,0.0,0.0
20231029,17:45,火电燃煤,9238.043,0.0,0.0,11.3482
20231029,17:45,水电有功,360.968,0.0,0.0,1.0479
20231029,18:00,水电有功,362.3769,0.0,0.0,1.535
20231029,18:00,发电有功,14335.3848,0.0,0.0,0.0
20231029,18:00,火电燃煤,9134.5303,0.0,0.0,11.5894
20231029,18:00,光伏,29.9785,0.0,0.0,0.0
20231029,18:00,风电,3443.8696,0.0,0.0,-5.0497
20231029,18:00,火电生物质,1161.0417,0.0,0.0,0.0
20231029,18:15,火电生物质,1166.8335,0.0,0.0,0.0
20231029,18:15,风电,3527.8477,0.0,0.0,-4.6497
20231029,18:15,水电有功,361.5493,0.0,0.0,1.3053
20231029,18:15,火电燃煤,9090.4453,0.0,0.0,11.5219
20231029,18:15,发电有功,14385.8906,0.0,0.0,0.0
20231029,18:15,光伏,29.4456,0.0,0.0,0.0
20231029,18:30,火电燃煤,9093.0947,0.0,0.0,11.4933
20231029,18:30,发电有功,14460.8574,0.0,0.0,0.0
20231029,18:30,火电生物质,1178.923,0.0,0.0,0.0
20231029,18:30,风电,3592.4866,0.0,0.0,-4.4182
20231029,18:30,光伏,29.5784,0.0,0.0,0.0
20231029,18:30,水电有功,361.6827,0.0,0.0,1.0575
20231029,18:45,发电有功,14570.1875,0.0,0.0,0.0
20231029,18:45,火电生物质,1174.0035,0.0,0.0,0.0
20231029,18:45,光伏,29.5981,0.0,0.0,0.0
20231029,18:45,火电燃煤,9160.5469,0.0,0.0,11.4387
20231029,18:45,风电,3637.2441,0.0,0.0,-3.9866
20231029,18:45,水电有功,362.8837,0.0,0.0,1.6679
20231029,19:00,发电有功,14692.4492,0.0,0.0,0.0
20231029,19:00,火电生物质,1195.923,0.0,0.0,0.0
20231029,19:00,风电,3674.542,0.0,0.0,-3.6759
20231029,19:00,光伏,29.5968,0.0,0.0,0.0
20231029,19:00,火电燃煤,9241.167,0.0,0.0,11.3328
20231029,19:00,水电有功,352.8199,0.0,0.0,1.8196
20231029,19:15,发电有功,14737.8633,0.0,0.0,0.0
20231029,19:15,水电有功,348.9781,0.0,0.0,1.3802
20231029,19:15,火电生物质,1188.641,0.0,0.0,0.0
20231029,19:15,风电,3708.1626,0.0,0.0,-3.7227
20231029,19:15,火电燃煤,9263.0244,0.0,0.0,11.2594
20231029,19:15,光伏,29.6035,0.0,0.0,0.0
20231029,19:30,发电有功,14621.9365,0.0,0.0,0.0
20231029,19:30,水电有功,349.4325,0.0,0.0,1.002
20231029,19:30,风电,3682.1746,0.0,0.0,-3.4954
20231029,19:30,火电生物质,1195.7693,0.0,0.0,0.0
20231029,19:30,火电燃煤,9184.2314,0.0,0.0,11.3943
20231029,19:30,光伏,30.0183,0.0,0.0,0.0
20231029,19:45,水电有功,349.7542,0.0,0.0,1.1617
20231029,19:45,发电有功,14637.9961,0.0,0.0,0.0
20231029,19:45,光伏,29.9869,0.0,0.0,0.0
20231029,19:45,火电燃煤,9211.0068,0.0,0.0,11.2499
20231029,19:45,火电生物质,1198.502,0.0,0.0,0.0
20231029,19:45,风电,3652.6831,0.0,0.0,-3.1263
20231029,20:00,风电,3634.6199,0.0,0.0,-2.73
20231029,20:00,水电有功,349.8284,0.0,0.0,2.0064
20231029,20:00,光伏,29.6062,0.0,0.0,0.0
20231029,20:00,火电燃煤,9156.2891,0.0,0.0,11.4147
20231029,20:00,发电有功,14569.4463,0.0,0.0,0.0
20231029,20:00,火电生物质,1202.5657,0.0,0.0,0.0
20231029,20:15,发电有功,14360.7578,0.0,0.0,0.0
20231029,20:15,风电,3628.4897,0.0,0.0,-2.4594
20231029,20:15,火电燃煤,9144.9473,0.0,0.0,11.36
20231029,20:15,光伏,29.9368,0.0,0.0,0.0
20231029,20:15,水电有功,195.9752,0.0,0.0,0.8137
20231029,20:15,火电生物质,1179.6563,0.0,0.0,0.0
20231029,20:30,光伏,0.0,0.0,0.0,0.0
20231029,20:30,水电有功,196.1736,0.0,0.0,1.3638
20231029,20:30,风电,3620.9873,0.0,0.0,-1.9209
20231029,20:30,火电生物质,1178.7751,0.0,0.0,0.0
20231029,20:30,发电有功,14332.5273,0.0,0.0,0.0
20231029,20:30,火电燃煤,9162.3564,0.0,0.0,11.302
20231029,20:45,风电,3620.1423,0.0,0.0,-1.7078
20231029,20:45,水电有功,195.9522,0.0,0.0,1.9315
20231029,20:45,光伏,0.0,0.0,0.0,0.0
20231029,20:45,火电燃煤,9228.2783,0.0,0.0,11.1159
20231029,20:45,火电生物质,1182.5947,0.0,0.0,0.0
20231029,20:45,发电有功,14398.1816,0.0,0.0,0.0
20231029,21:00,水电有功,195.7914,0.0,0.0,0.9143
20231029,21:00,火电生物质,1193.0886,0.0,0.0,0.0
20231029,21:00,光伏,0.0,0.0,0.0,0.0
20231029,21:00,发电有功,14383.5654,0.0,0.0,0.0
20231029,21:00,火电燃煤,9224.7148,0.0,0.0,11.3449
20231029,21:00,风电,3585.5046,0.0,0.0,-1.4857
20231029,21:15,水电有功,195.8148,0.0,0.0,0.3308
20231029,21:15,风电,3513.927,0.0,0.0,-1.7535
20231029,21:15,火电燃煤,9208.6348,0.0,0.0,11.2306
20231029,21:15,火电生物质,1188.9067,0.0,0.0,0.0
20231029,21:15,发电有功,14292.0088,0.0,0.0,0.0
20231029,21:15,光伏,0.0,0.0,0.0,0.0
20231029,21:30,发电有功,14269.752,0.0,0.0,0.0
20231029,21:30,光伏,0.0,0.0,0.0,0.0
20231029,21:30,风电,3477.3423,0.0,0.0,-1.5482
20231029,21:30,火电生物质,1184.0881,0.0,0.0,0.0
20231029,21:30,水电有功,195.6541,0.0,0.0,-1.2435
20231029,21:30,火电燃煤,9229.3984,0.0,0.0,11.2417
20231029,21:45,发电有功,14274.3359,0.0,0.0,0.0
20231029,21:45,火电生物质,1191.7982,0.0,0.0,0.0
20231029,21:45,水电有功,195.8442,0.0,0.0,0.8493
20231029,21:45,光伏,0.0,0.0,0.0,0.0
20231029,21:45,火电燃煤,9256.4678,0.0,0.0,11.2062
20231029,21:45,风电,3454.3213,0.0,0.0,-1.5787
20231029,22:00,火电燃煤,8972.2109,0.0,0.0,11.5577
20231029,22:00,发电有功,13920.9199,0.0,0.0,0.0
20231029,22:00,火电生物质,1176.3079,0.0,0.0,0.0
20231029,22:00,水电有功,195.4653,0.0,0.0,2.6175
20231029,22:00,光伏,0.0,0.0,0.0,0.0
20231029,22:00,风电,3403.1616,0.0,0.0,-1.7037
20231029,22:15,光伏,0.0,0.0,0.0,0.0
20231029,22:15,风电,3324.4705,0.0,0.0,-1.7145
20231029,22:15,发电有功,13956.0791,0.0,0.0,0.0
20231029,22:15,水电有功,195.8754,0.0,0.0,2.3101
20231029,22:15,火电燃煤,9051.0723,0.0,0.0,11.403
20231029,22:15,火电生物质,1182.5847,0.0,0.0,0.0
20231029,22:30,火电燃煤,8163.2891,0.0,0.0,12.3633
20231029,22:30,光伏,0.0,0.0,0.0,0.0
20231029,22:30,发电有功,13062.8945,0.0,0.0,0.0
20231029,22:30,水电有功,195.746,0.0,0.0,1.1568
20231029,22:30,风电,3306.9087,0.0,0.0,-1.6735
20231029,22:30,火电生物质,1198.4506,0.0,0.0,0.0
20231029,22:45,发电有功,12710.2725,0.0,0.0,0.0
20231029,22:45,风电,3318.4229,0.0,0.0,-1.9231
20231029,22:45,火电生物质,1199.6233,0.0,0.0,0.0
20231029,22:45,火电燃煤,7818.4878,0.0,0.0,12.6489
20231029,22:45,水电有功,194.5399,0.0,0.0,-0.6324
20231029,22:45,光伏,0.0,0.0,0.0,0.0
20231029,23:00,水电有功,195.0634,0.0,0.0,0.7563
20231029,23:00,发电有功,12339.543,0.0,0.0,0.0
20231029,23:00,火电燃煤,7476.4033,0.0,0.0,13.1117
20231029,23:00,光伏,0.0,0.0,0.0,0.0
20231029,23:00,火电生物质,1183.7715,0.0,0.0,0.0
20231029,23:00,风电,3339.9749,0.0,0.0,-1.8854
20231029,23:15,风电,3375.9429,0.0,0.0,-1.6377
20231029,23:15,火电生物质,1180.7333,0.0,0.0,0.0
20231029,23:15,光伏,0.0,0.0,0.0,0.0
20231029,23:15,发电有功,12460.126,0.0,0.0,0.0
20231029,23:15,火电燃煤,7541.478,0.0,0.0,12.8504
20231029,23:15,水电有功,195.1776,0.0,0.0,0.7556
20231030,00:00,火电生物质,1165.884,0.0,0.0,0.0
20231030,00:00,火电燃煤,8176.8037,0.0,0.0,11.9632
20231030,00:00,光伏,0.0,0.0,0.0,0.0
20231030,00:00,水电有功,161.364,0.0,0.0,0.8629
20231030,00:00,发电有功,13018.6201,0.0,0.0,0.0
20231030,00:00,风电,3376.5303,0.0,0.0,-1.4146
20231030,00:15,发电有功,13207.5459,0.0,0.0,0.0
20231030,00:15,火电生物质,1169.9402,0.0,0.0,0.0
20231030,00:15,风电,3490.5864,0.0,0.0,-1.1041
20231030,00:15,光伏,0.0,0.0,0.0,0.0
20231030,00:15,水电有功,161.1955,0.0,0.0,0.1969
20231030,00:15,火电燃煤,8236.6621,0.0,0.0,11.9103
20231030,00:30,发电有功,13166.8691,0.0,0.0,0.0
20231030,00:30,光伏,0.0,0.0,0.0,0.0
20231030,00:30,火电燃煤,8075.292,0.0,0.0,12.0507
20231030,00:30,火电生物质,1178.4215,0.0,0.0,0.0
20231030,00:30,水电有功,161.3853,0.0,0.0,4.7268
20231030,00:30,风电,3592.1367,0.0,0.0,-1.1705
20231030,00:45,水电有功,161.519,0.0,0.0,2.1155
20231030,00:45,火电生物质,1183.7421,0.0,0.0,0.0
20231030,00:45,风电,3679.6409,0.0,0.0,-0.9037
20231030,00:45,光伏,0.0,0.0,0.0,0.0
20231030,00:45,发电有功,12923.8096,0.0,0.0,0.0
20231030,00:45,火电燃煤,7745.0234,0.0,0.0,12.4236
20231030,01:00,火电燃煤,7622.2168,0.0,0.0,12.4608
20231030,01:00,风电,3800.4609,0.0,0.0,-1.2578
20231030,01:00,发电有功,12855.5293,0.0,0.0,0.0
20231030,01:00,水电有功,161.1908,0.0,0.0,2.6701
20231030,01:00,光伏,0.0,0.0,0.0,0.0
20231030,01:00,火电生物质,1187.665,0.0,0.0,0.0
20231030,01:15,水电有功,161.1743,0.0,0.0,2.1123
20231030,01:15,光伏,0.0,0.0,0.0,0.0
20231030,01:15,火电生物质,1177.2831,0.0,0.0,0.0
20231030,01:15,风电,3909.9473,0.0,0.0,-0.834
20231030,01:15,火电燃煤,7523.5059,0.0,0.0,12.6917
20231030,01:15,发电有功,12735.5596,0.0,0.0,0.0
20231030,01:30,火电燃煤,7501.6455,0.0,0.0,12.8051
20231030,01:30,发电有功,12866.1572,0.0,0.0,0.0
20231030,01:30,风电,4072.8591,0.0,0.0,-1.2149
20231030,01:30,火电生物质,1169.7224,0.0,0.0,0.0
20231030,01:30,光伏,0.0,0.0,0.0,0.0
20231030,01:30,水电有功,161.8755,0.0,0.0,1.6624
20231030,01:45,水电有功,162.7013,0.0,0.0,-1.0084
20231030,01:45,风电,4260.8613,0.0,0.0,-0.6625
20231030,01:45,火电生物质,1179.5938,0.0,0.0,0.0
20231030,01:45,光伏,0.0,0.0,0.0,0.0
20231030,01:45,发电有功,12982.123,0.0,0.0,0.0
20231030,01:45,火电燃煤,7529.4897,0.0,0.0,12.7909
20231030,02:00,水电有功,162.6178,0.0,0.0,-2.0604
20231030,02:00,风电,4288.4414,0.0,0.0,-0.6663
20231030,02:00,发电有功,12998.8848,0.0,0.0,0.0
20231030,02:00,火电生物质,1182.6632,0.0,0.0,0.0
20231030,02:00,光伏,0.0,0.0,0.0,0.0
20231030,02:00,火电燃煤,7514.7344,0.0,0.0,12.763
20231030,02:15,火电生物质,1183.9409,0.0,0.0,0.0
20231030,02:15,风电,4366.7402,0.0,0.0,-0.6768
20231030,02:15,水电有功,162.6457,0.0,0.0,-2.22
20231030,02:15,发电有功,13035.207,0.0,0.0,0.0
20231030,02:15,光伏,0.0,0.0,0.0,0.0
20231030,02:15,火电燃煤,7508.2969,0.0,0.0,12.8535
20231030,02:30,火电燃煤,7511.6567,0.0,0.0,12.7955
20231030,02:30,水电有功,162.64,0.0,0.0,3.2128
20231030,02:30,风电,4441.0024,0.0,0.0,0.00030
20231030,02:30,火电生物质,1180.6815,0.0,0.0,0.0
20231030,02:30,光伏,0.0,0.0,0.0,0.0
20231030,02:30,发电有功,13126.5322,0.0,0.0,0.0
20231030,02:45,风电,4470.9551,0.0,0.0,-0.0904
20231030,02:45,水电有功,162.1886,0.0,0.0,-1.5276
20231030,02:45,发电有功,13162.375,0.0,0.0,0.0
20231030,02:45,火电生物质,1195.1295,0.0,0.0,0.0
20231030,02:45,火电燃煤,7501.8813,0.0,0.0,12.7692
20231030,02:45,光伏,0.0,0.0,0.0,0.0
20231030,03:00,水电有功,162.7346,0.0,0.0,3.0064
20231030,03:00,发电有功,13272.1123,0.0,0.0,0.0
20231030,03:00,火电生物质,1178.9114,0.0,0.0,0.0
20231030,03:00,风电,4582.8687,0.0,0.0,-0.2991
20231030,03:00,火电燃煤,7510.4346,0.0,0.0,12.6983
20231030,03:00,光伏,0.0,0.0,0.0,0.0
20231030,03:15,发电有功,13231.2832,0.0,0.0,0.0
20231030,03:15,风电,4590.9468,0.0,0.0,-0.0985
20231030,03:15,水电有功,162.85,0.0,0.0,-1.0947
20231030,03:15,火电生物质,1165.2189,0.0,0.0,0.0
20231030,03:15,光伏,0.0,0.0,0.0,0.0
20231030,03:15,火电燃煤,7483.041,0.0,0.0,12.6622
20231030,03:30,风电,4596.0078,0.0,0.0,-0.0629
20231030,03:30,发电有功,13265.5088,0.0,0.0,0.0
20231030,03:30,火电燃煤,7520.2793,0.0,0.0,12.6962
20231030,03:30,光伏,0.0,0.0,0.0,0.0
20231030,03:30,火电生物质,1175.9867,0.0,0.0,0.0
20231030,03:30,水电有功,162.5808,0.0,0.0,-0.9645
20231030,03:45,火电生物质,1166.442,0.0,0.0,0.0
20231030,03:45,火电燃煤,7462.3999,0.0,0.0,12.7871
20231030,03:45,水电有功,162.2917,0.0,0.0,3.1593
20231030,03:45,发电有功,13269.6973,0.0,0.0,0.0
20231030,03:45,光伏,0.0,0.0,0.0,0.0
20231030,03:45,风电,4673.2397,0.0,0.0,-0.1336
20231030,04:00,光伏,0.0,0.0,0.0,0.0
20231030,04:00,水电有功,162.291,0.0,0.0,1.4767
20231030,04:00,火电生物质,1184.3336,0.0,0.0,0.0
20231030,04:00,风电,4677.5059,0.0,0.0,0.2959
20231030,04:00,发电有功,13331.9121,0.0,0.0,0.0
20231030,04:00,火电燃煤,7488.5859,0.0,0.0,12.7616
20231030,04:15,发电有功,13236.3711,0.0,0.0,0.0
20231030,04:15,火电燃煤,7474.1523,0.0,0.0,12.6861
20231030,04:15,水电有功,162.5504,0.0,0.0,-0.293
20231030,04:15,火电生物质,1188.489,0.0,0.0,0.0
20231030,04:15,风电,4601.4478,0.0,0.0,0.5881
20231030,04:15,光伏,0.0,0.0,0.0,0.0
20231030,04:30,光伏,0.0,0.0,0.0,0.0
20231030,04:30,火电燃煤,7505.2944,0.0,0.0,12.7857
20231030,04:30,发电有功,13282.4248,0.0,0.0,0.0
20231030,04:30,风电,4578.5879,0.0,0.0,0.2527
20231030,04:30,火电生物质,1205.1501,0.0,0.0,0.0
20231030,04:30,水电有功,162.5245,0.0,0.0,1.4525
20231030,04:45,风电,4504.3496,0.0,0.0,0.6918
20231030,04:45,火电燃煤,7506.8662,0.0,0.0,12.9079
20231030,04:45,发电有功,13179.3242,0.0,0.0,0.0
20231030,04:45,光伏,0.0,0.0,0.0,0.0
20231030,04:45,火电生物质,1189.6577,0.0,0.0,0.0
20231030,04:45,水电有功,161.3176,0.0,0.0,2.6826
20231030,05:00,火电燃煤,7540.1416,0.0,0.0,12.8517
20231030,05:00,水电有功,161.744,0.0,0.0,-1.7161
20231030,05:00,发电有功,13166.1787,0.0,0.0,0.0
20231030,05:00,光伏,0.0,0.0,0.0,0.0
20231030,05:00,风电,4443.0942,0.0,0.0,0.915
20231030,05:00,火电生物质,1192.1946,0.0,0.0,0.0
20231030,05:15,火电生物质,1170.0601,0.0,0.0,0.0
20231030,05:15,风电,4471.5483,0.0,0.0,0.6786
20231030,05:15,水电有功,161.0751,0.0,0.0,1.6161
20231030,05:15,发电有功,13099.3008,0.0,0.0,0.0
20231030,05:15,光伏,0.0,0.0,0.0,0.0
20231030,05:15,火电燃煤,7463.7583,0.0,0.0,12.8737
20231030,05:30,光伏,0.0,0.0,0.0,0.0
20231030,05:30,火电生物质,1161.3712,0.0,0.0,0.0
20231030,05:30,风电,4523.3779,0.0,0.0,0.6408
20231030,05:30,火电燃煤,7471.5298,0.0,0.0,12.957
